SMILES,Reward,Sim,Step,Imp
C=C1ON(C2C=CCC3CN(C(=O)NCC)CC32)CS1,0.7915466580239944,0.27835051546391754,1930,0.1397105256481056
NCCNC(=O)c1cnccc1N=C1N=CN=N1,0.7910177883939864,0.21428571428571427,1636,0.13918165601809762
CCNC(=O)N1CC2CC=C(C(C)=O)CC2C1,0.7909115813646139,0.35714285714285715,1924,0.13907544898872515
CC(CC1=NCCC1)NC(=O)N1CC2CC=CCC2C1,0.7906135223593862,0.3888888888888889,1943,0.13877738998349742
C=C1C=C(C(=O)NCCNC(=O)c2cccnc2)CC1,0.7905812113117028,0.47619047619047616,1829,0.138745078935814
O=C(NCCN(C(=O)N1CC2CC=CCC2C1)C1CCCO1)c1cccnc1,0.7905525783994787,0.6373626373626373,818,0.1387164460235899
C=C1C2CC2CN1C12CC=CCC1CN(C(=O)NCC)C2,0.7904003657373455,0.25742574257425743,1951,0.13856423336145673
CC1CCN(C(CN)NC(=O)c2cccnc2)S1,0.7902113604402647,0.3111111111111111,1631,0.13837522806437597
Cc1cocc1N(CCNC(=O)N1CC2CC=CCC2C1)C(=O)c1cccnc1,0.789947623157243,0.6236559139784946,734,0.1381114907813542
NC(=O)N1CC2CC=C(CC3CCCCCO3)CC2C1,0.7895291433271313,0.21359223300970873,1038,0.13769301095124253
NC(=O)N(CCNC(=O)N1CC2CC=CCC2C1)C(=O)c1cccnc1,0.789502578064828,0.6987951807228916,1519,0.13766644568893927
NC(=O)N(CCNC(=O)N1CC2CC=CCC2C1)C(=O)c1cccnc1,0.789502578064828,0.6987951807228916,1320,0.13766644568893927
NC(=O)N(CCNC(=O)N1CC2CC=CCC2C1)C(=O)c1cccnc1,0.789502578064828,0.6987951807228916,734,0.13766644568893927
NC(=O)N(CCNC(=O)N1CC2CC=CCC2C1)C(=O)c1cccnc1,0.789502578064828,0.6987951807228916,817,0.13766644568893927
NC(=O)N(CCNC(=O)N1CC2CC=CCC2C1)C(=O)c1cccnc1,0.789502578064828,0.6987951807228916,433,0.13766644568893927
NC(=O)N(CCNC(=O)c1cccnc1)C(=O)N1CC2CC=CCC2C1,0.7895025780648278,0.6987951807228916,1317,0.13766644568893904
NC(=O)N(CCNC(=O)c1cccnc1)C(=O)N1CC2CC=CCC2C1,0.7895025780648278,0.6987951807228916,717,0.13766644568893904
O=C(NCCNN1CCC=NCCCC1)c1cccnc1,0.7893442784564704,0.4175824175824176,1620,0.1375081460805816
NCCNC(=O)c1cnccc1N1CCCC1,0.7893186625565473,0.27472527472527475,1624,0.13748253018065848
C=C1CCC(CC23CC=CCC2CN(C(=O)NC)C3)=CS1(=O)=O,0.7883094355543173,0.21296296296296297,229,0.13647330317842854
C=C1CN(c2cncc(C(=O)NCCN)c2)CO1,0.7883076574789266,0.24210526315789474,1683,0.13647152510303784
CNC(=O)N1CC2CC=CC(CC3CCCCO3)C2C1,0.7881482910059087,0.2376237623762376,259,0.1363121586300199
O=C(NCCN(C(=O)c1cccnc1)c1ccsc1)N1CC2CC=CCC2C1,0.7880548496099308,0.6373626373626373,133,0.136218717234042
CCNC(=O)N1CC2CC=CCC2C1C=C1CCCO1,0.7878604135897703,0.26262626262626265,1954,0.13602428121388155
CC1CCCCC1CCNC(=O)N1CC2CC=CCC2C1,0.7876053825868949,0.4222222222222222,1987,0.13576925021100616
C=C1C=CN=C1CCNC(=O)N1CC2CC=CCC2C1,0.7875701960374082,0.5060240963855421,255,0.1357340636615194
O=C(NCCNC(=O)N1CC2CC=C(N3C=C3)CC2C1)c1cccnc1,0.7873508756934305,0.7108433734939759,407,0.13551474331754176
O=C(NCCNC(=O)N1CC2CC=C(N3C=C3)CC2C1)c1cccnc1,0.7873508756934305,0.7108433734939759,1318,0.13551474331754176
O=C(NC(CNC(=O)N1CC2CC=CCC2C1)N1C=C1)c1cccnc1,0.7873214966821364,0.6904761904761905,822,0.13548536430624758
O=C(NCCN(C(=O)c1cccnc1)c1cscn1)N1CC2CC=CCC2C1,0.7872032965184419,0.6373626373626373,611,0.13536716414255312
CCNC(=O)N1CC2CC=CC(N=C3CCS3)C2C1,0.7870423564255979,0.2872340425531915,1950,0.13520622404970917
CCNC(=O)N1CC2CC=C(N3CN4CC4=C3C)CC2C1,0.7870351163422359,0.27,1967,0.1351989839663471
NCC(C=C1C=NCO1)NC(=O)c1cccnc1,0.786980454732003,0.27956989247311825,1655,0.13514432235611418
NC(=O)N1CC2CC=CC(CC3=NC=CCS3)C2C1,0.786913588383562,0.2708333333333333,1074,0.13507745600767318
CCNC(=O)N1CC2CC=CCC2C1N1CCCC1C,0.7868868074336157,0.25252525252525254,1984,0.13505067505772694
CC1=C(C(CNC(=O)N2CC3CC=CCC3C2)NC(=O)c2cccnc2)C1,0.7865588443416285,0.6744186046511628,899,0.1347227119657397
CCN(CC1CCN1)C(=O)N1CC2CC=CCC2C1,0.7865453549180799,0.34444444444444444,1940,0.1347092225421911
C=C1CSCN1CNC(=O)N1CC2CC=CCC2C1,0.78610253460655,0.4186046511627907,283,0.13426640223066122
CC1CCN(C(C)NC(=O)N2CC3CC=CCC3C2)C1,0.7860716497117664,0.34782608695652173,1933,0.13423551733587757
CNC(=O)N1CC2CC=CCC2(n2ccsc2=O)C1,0.786065048614146,0.23469387755102042,271,0.13422891623825717
O=C(NCCN(C=C1C=CC=C1)C(=O)N1CC2CC=CCC2C1)c1cccnc1,0.7857949273700268,0.6170212765957447,951,0.133958794994138
CNC(=O)N1CC2CC=C(N3CCCC3C)CC2C1,0.785546589651572,0.24742268041237114,284,0.1337104572756832
CCNC(=O)N1CC2CC=CC(C=C3CCOC3)C2C1,0.7855256703045185,0.2755102040816326,1980,0.1336895379286297
CCNC(=O)N1CC2CC=C(NC3CCCOS3)CC2C1,0.7855140927066665,0.28,1990,0.13367796033077772
C=C1CN=NN(C2=CCC3CN(C(N)=O)CC3C2)C=N1,0.7854115807477428,0.22772277227722773,1086,0.13357544837185398
O=C(NCCC1CCCCC1)N1CC2CC=CCC2C1,0.7853386785211606,0.4318181818181818,1931,0.1335025461452718
CC(N=c1cn1)NC(=O)N1CC2CC=CCC2C1,0.7851070372956402,0.43902439024390244,1943,0.13327090491975147
CC(C)=CC1=CCC2CN(C(=O)NCCNC(=O)c3cccnc3)CC2C1,0.7850234343670948,0.6744186046511628,868,0.133187301991206
CC(C)=CC(CNC(=O)c1cccnc1)NC(=O)N1CC2CC=CCC2C1,0.7850222174329028,0.6744186046511628,367,0.13318608505701401
NCCNC(=O)N1CC2CC=CCC2C1C1CCCCC1,0.784956119133877,0.29292929292929293,1431,0.1331199867579882
CC1=C(N(CCN)C(=O)N2CC3CC=CCC3C2)O1,0.7845706955599551,0.36363636363636365,1450,0.1327345631840663
CCNC(=O)N1CC2CC=C(CC3CCCCC3)CC2C1,0.7841319431244038,0.28,1914,0.13229581074851504
CCNC(=O)N1CC2CC=CCC2(N2N=C(C)C3=CN32)C1,0.783123984774752,0.24509803921568626,1981,0.1312878523988632
CCNC(=O)N1CC2CC=CC(N3C=CC(C)C3)C2C1,0.7830347827259997,0.2916666666666667,1901,0.1311986503501109
C=C1C=CN=C2C=C2C1C1C2CC=CCC2CN1C(=O)NCC,0.7828949583701007,0.27884615384615385,1946,0.13105882599421192
CCNC(=O)N1CC2CC=CCC2(N2CCN=C(C)O2)C1,0.7828103617276865,0.23300970873786409,1989,0.1309742293517977
O=C(NC(CNC(=O)N1CC2CC=CCC2C1)c1cc1=O)c1cccnc1,0.7826896253093752,0.6744186046511628,853,0.13085349293348647
CCNC(=O)N1CC2CC=C(OC=S)CC2C1,0.7823125305991138,0.3068181818181818,1914,0.130476398223225
C=C1CCC2CN(C1)N2C(N)CNC(=O)c1cccnc1,0.7816056080658911,0.35106382978723405,1632,0.1297694756900023
O=C(NCCN(C(=O)N1CC2CC=CCC2C1)n1cnnc1)c1cccnc1,0.7814966665974623,0.6373626373626373,1705,0.12966053422157353
O=C(NCCN(C(=O)N1CC2CC=CCC2C1)n1cncn1)c1cccnc1,0.7814966665974623,0.6373626373626373,733,0.12966053422157353
C=C1CC=CN1N(CCNC(=O)N1CC2CC=CCC2C1)C(=O)c1cccnc1,0.7813705381344451,0.6236559139784946,351,0.12953440575855635
O=C(c1cccnc1)N(C=C1C=CN=N1)CCNC(=O)N1CC2CC=CCC2C1,0.781328846558483,0.6170212765957447,1534,0.12949271418259423
O=C(NCCNC(=O)N1CC2CC=C(C3=NC3)CC2C1)c1cccnc1,0.7811385155270318,0.6904761904761905,1586,0.12930238315114306
CN1CCN=C1N(CCNC(=O)N1CC2CC=CCC2C1)C(=O)c1cccnc1,0.7810698678241333,0.6236559139784946,1136,0.12923373544824457
CN1CCN=C1N(CCNC(=O)c1cccnc1)C(=O)N1CC2CC=CCC2C1,0.7810698678241333,0.6236559139784946,1106,0.12923373544824457
N=c1sncn1N(CCN)C(=O)c1cccnc1,0.7810279163159074,0.2553191489361702,1658,0.12919178394001862
O=C(NCCN(C(=O)c1cccnc1)N1C=NCC1)N1CC2CC=CCC2C1,0.7806367335896212,0.6373626373626373,833,0.12880060121373238
O=C(NCCN(C(=O)N1CC2CC=CCC2C1)N1C=NCC1)c1cccnc1,0.780636733589621,0.6373626373626373,813,0.12880060121373227
CCNC(=O)N1CC2CC=CCC2C1N1C=CC=NC1,0.7805461627506786,0.3020833333333333,1904,0.12871003037478979
CN1C=CC1=CN(CCNC(=O)c1cccnc1)C(=O)N1CC2CC=CCC2C1,0.7804687716663936,0.6236559139784946,1152,0.12863263929050484
C=C1C=CCN1N(CCNC(=O)c1cccnc1)C(=O)N1CC2CC=CCC2C1,0.7804687716663936,0.6236559139784946,650,0.12863263929050484
CNC(=O)N1CC2CC=CCC2C1CC1CON2C=C12,0.7802003519947215,0.26262626262626265,249,0.1283642196188327
CC(=O)C1=CCC2CN(C(=O)NCCNC(=O)c3cccnc3)CC2C1,0.7799060590768306,0.6987951807228916,721,0.12806992670094186
CC(=O)C1=CCC2CN(C(=O)NCCNC(=O)c3cccnc3)CC2C1,0.7799060590768306,0.6987951807228916,904,0.12806992670094186
CC(=O)C1=CCC2CN(C(=O)NCCNC(=O)c3cccnc3)CC2C1,0.7799060590768306,0.6987951807228916,1522,0.12806992670094186
CC(=O)C1=CCC2CN(C(=O)NCCNC(=O)c3cccnc3)CC2C1,0.7799060590768306,0.6987951807228916,720,0.12806992670094186
CC(=O)C1=CCC2CN(C(=O)NCCNC(=O)c3cccnc3)CC2C1,0.7799060590768306,0.6987951807228916,309,0.12806992670094186
CC(=O)C1=CCC2CN(C(=O)NCCNC(=O)c3cccnc3)CC2C1,0.7799060590768306,0.6987951807228916,420,0.12806992670094186
CC(=O)C1=CCC2CN(C(=O)NCCNC(=O)c3cccnc3)CC2C1,0.7799060590768306,0.6987951807228916,1314,0.12806992670094186
CC(=O)C(CNC(=O)N1CC2CC=CCC2C1)NC(=O)c1cccnc1,0.77987183621624,0.6987951807228916,606,0.12803570384035123
CC(=O)C(CNC(=O)N1CC2CC=CCC2C1)NC(=O)c1cccnc1,0.77987183621624,0.6987951807228916,1220,0.12803570384035123
CC(=O)C(CNC(=O)c1cccnc1)NC(=O)N1CC2CC=CCC2C1,0.7798718362162399,0.6987951807228916,718,0.12803570384035112
CC(=O)C(CNC(=O)c1cccnc1)NC(=O)N1CC2CC=CCC2C1,0.7798718362162399,0.6987951807228916,519,0.12803570384035112
CC(=O)C(CNC(=O)c1cccnc1)NC(=O)N1CC2CC=CCC2C1,0.7798718362162399,0.6987951807228916,1105,0.12803570384035112
CC(=O)C(CNC(=O)c1cccnc1)NC(=O)N1CC2CC=CCC2C1,0.7798718362162399,0.6987951807228916,633,0.12803570384035112
CC(=O)C(CNC(=O)c1cccnc1)NC(=O)N1CC2CC=CCC2C1,0.7798718362162399,0.6987951807228916,1707,0.12803570384035112
CC(=O)C(CNC(=O)c1cccnc1)NC(=O)N1CC2CC=CCC2C1,0.7798718362162399,0.6987951807228916,121,0.12803570384035112
CNC(=O)N1CC2CC=CCC2(CC2=CCCN=C2C)C1,0.7798682405897653,0.22115384615384615,261,0.12803210821387656
O=C(NCCNC(=O)N1CC2CC=C(N=S)CC2C1)c1cccnc1,0.7798224627769992,0.7160493827160493,736,0.1279863304011104
CC1=CN1C(CNC(=O)N1CC2CC=CCC2C1)NC(=O)c1cccnc1,0.779796666394673,0.6744186046511628,1749,0.12796053401878427
N=C1CC1N(CCNC(=O)N1CC2CC=CCC2C1)C(=O)c1cccnc1,0.7794072310809916,0.6744186046511628,1550,0.12757109870510286
C=C1CCCN1N(C=O)CCNC(=O)c1cccnc1,0.7790782923280934,0.37777777777777777,1893,0.12724215995220467
Cc1c(N(CCNC(=O)c2cccnc2)C(=O)N2CC3CC=CCC3C2)c1=N,0.7789026256536891,0.6590909090909091,349,0.12706649327780029
CC1CCCN(C2C3CC=CCC3CN2C(=O)NCCN)C1,0.7788476862415376,0.2871287128712871,1441,0.12701155386564877
CC1=CC(N(CCNC(=O)N2CC3CC=CCC3C2)C(=O)c2cccnc2)N=N1,0.7788164954066171,0.6236559139784946,1798,0.12698036303072835
C=C1CCCN1N(CCNC(=O)c1cccnc1)C(=O)N1CC2CC=CCC2C1,0.7785622484593945,0.6236559139784946,951,0.1267261160835057
CNC(=O)N1CC2CC=CCC2C1Cc1ncn[nH]1,0.7784957943395491,0.2708333333333333,286,0.1266596619636603
CCNC(=O)N1CC2CC=CCC2(CC2=CO2)C1,0.7784920902609695,0.26881720430107525,1942,0.12665595788508077
O=C(NCCN(C(=O)N1CC2CC=CCC2C1)C1=CC2CC2O1)c1cccnc1,0.7784920213284762,0.6170212765957447,1317,0.1266558889525874
O=C(NCCC1CCCC1)N1CC2CC=CCC2C1,0.7784531629223665,0.4470588235294118,283,0.12661703054647777
CCNC(=O)N1CC2CC=C(CC(C)=O)CC2C1,0.7784256794255852,0.36046511627906974,1978,0.12658954704969638
CC(=O)CC(C)NC(=O)N1CC2CC=CCC2C1,0.7784083022654746,0.4444444444444444,2000,0.12657216988958586
CCNC(=O)N1CC2CC=CCC2C1CC(C)=O,0.7784083022654746,0.3146067415730337,1973,0.12657216988958586
CCNC(=O)N1CC2CC=C(C3=CC3)CC2C1,0.7782468917365734,0.3218390804597701,1974,0.12641075936068458
CCNC(=O)N1CC2CC=C(C3=CC3)CC2C1,0.7782468917365734,0.3218390804597701,1920,0.12641075936068458
NCCN(C(=O)N1CC2CC=CCC2C1)N1CCCO1,0.777462446891289,0.32978723404255317,1429,0.12562631451540018
C=C1CCN(N(CCNC(=O)N2CC3CC=CCC3C2)C(=O)c2cccnc2)C1,0.7771408434807758,0.6236559139784946,1167,0.12530471110488706
C=C1CC=NC1=NC12CC=CCC1CN(C(=O)NCC)C2,0.77707101972098,0.24509803921568626,1972,0.12523488734509125
N=C1SCCN1CCNC(=O)N1CC2CC=CCC2C1,0.7769946770197179,0.45348837209302323,1975,0.12515854464382914
O=C(NCCN(C(=O)N1CC2CC=CCC2C1)C1=COCCC1)c1cccnc1,0.7769243760637113,0.6170212765957447,717,0.12508824368782256
CNC(=O)N1CC2CC=CCC2(OC2CCS2)C1,0.7768630120092179,0.20408163265306123,252,0.12502687963332915
CCNC(=O)N1CC2CC=CC(CC(C)=O)C2C1,0.7767069598701754,0.32954545454545453,1960,0.12487082749428657
O=C(NCC1CCCCO1)N1CC2CC=CCC2C1,0.7765872306588987,0.3977272727272727,1093,0.1247510982830099
CCNC(=O)N1CC2CC=CCC2C1C1CCCO1,0.7765743299473724,0.25773195876288657,1915,0.12473819757148363
CC(NC(=O)N1CC2CC=CCC2C1)C1=CC2=CC2=NC1,0.7765624463520244,0.391304347826087,1953,0.12472631397613565
NCCNC(=O)N1CC2CC=C(N=C3N=CO3)CC2C1,0.776504755149133,0.34782608695652173,1463,0.1246686227732442
CC(N)=CN(CCNC(=O)c1cccnc1)C(=O)N1CC2CC=CCC2C1,0.7762567269923816,0.6744186046511628,152,0.1244205946164928
CN(C)C(=O)CCNC(=O)N1CC2CC=CCC2C1,0.7761543552103931,0.5189873417721519,273,0.12431822283450433
O=C(NCCNC(=O)c1cccnc1)C1=CCCC1,0.7760382533724677,0.5061728395061729,1803,0.1242021209965789
C=C1OCCN1C(=O)NCCNC(=O)c1cccnc1,0.7759832464729136,0.5121951219512195,1883,0.12414711409702484
O=CNCC(C=C1CCCS1)NC(=O)c1cccnc1,0.7759080361412973,0.3020833333333333,1856,0.12407190376540855
CNC(=O)N1CC2CC=CCC2C1CC1CCCC2C=C21,0.7758501097405043,0.2549019607843137,249,0.1240139773646155
CC1CCCN1N(CCNC(=O)c1cccnc1)C(=O)N1CC2CC=CCC2C1,0.7755376041353685,0.6236559139784946,699,0.12370147175947976
O=C(NCCNC(=O)N1CC2CC=C(C3=C4C=C4C3)CC2C1)c1cccnc1,0.7753782688618045,0.6555555555555556,1753,0.12354213648591572
O=C(NCCN(C(=O)c1cccnc1)C1CCCCC1)N1CC2CC=CCC2C1,0.7753444678936775,0.6170212765957447,918,0.12350833551778873
NCCNC(=O)N1CC2CC=C(N=S)CC2C1,0.7749988401841832,0.35294117647058826,1404,0.12316270780829441
CC1CCN(N(CCNC(=O)N2CC3CC=CCC3C2)C(=O)c2cccnc2)C1,0.7749183334321575,0.6236559139784946,1205,0.12308220105626877
O=C(NCCN(C=C1CSC1)C(=O)N1CC2CC=CCC2C1)c1cccnc1,0.7748761843011714,0.6444444444444445,650,0.12304005192528267
O=C(NCCN(C(=O)N1CC2CC=CCC2C1)N1CC2CC2C1)c1cccnc1,0.7745970689756875,0.6170212765957447,1106,0.1227609365997987
CNC(=O)N1CC2CC=CCC2(N=c2nccco2)C1,0.774585166605553,0.26262626262626265,261,0.12274903422966421
C=C1CCCN1C1C2CC=CCC2CN1C(=O)NCCN,0.774184441862573,0.29591836734693877,1477,0.12234830948668418
O=C(NCC(NC(=O)N1CC2CC=CCC2C1)n1ccnc1)c1cccnc1,0.7741372678779341,0.6373626373626373,615,0.12230113550204535
O=C(NCC(NC(=O)N1CC2CC=CCC2C1)n1cccn1)c1cccnc1,0.7741372678779341,0.6373626373626373,1503,0.12230113550204535
NC(=O)N1CC2CC=C(N=C3OCC4CC34)CC2C1,0.7739468872561275,0.2079207920792079,1038,0.1221107548802387
CCNC(=O)N1CC2CC=CCC2C1N1CCCC1,0.7738678944124094,0.25773195876288657,1904,0.12203176203652066
O=C(NCCNC(=O)N1CC2CC=C(C3=CCC=C3)CC2C1)c1cccnc1,0.7738622397219875,0.6741573033707865,715,0.12202610734609876
O=C(NCCNC(=O)N1CC2CC=C(C3=CCC=C3)CC2C1)c1cccnc1,0.7738622397219875,0.6741573033707865,1506,0.12202610734609876
CC1=C(C(CNC(=O)N2CC3CC=CCC3C2)NC(=O)c2cccnc2)C=C1,0.7738594533726838,0.6444444444444445,922,0.12202332099679503
C=C1C=NN(N(CCNC(=O)c2cccnc2)C(=O)N2CC3CC=CCC3C2)C1,0.7737867314010074,0.6236559139784946,1565,0.12195059902511862
C=C1C=NN(N(CCNC(=O)c2cccnc2)C(=O)N2CC3CC=CCC3C2)C1,0.7737867314010074,0.6236559139784946,349,0.12195059902511862
C=C1N=CCN1N(CCNC(=O)c1cccnc1)C(=O)N1CC2CC=CCC2C1,0.7737867314010074,0.6236559139784946,900,0.12195059902511862
C=C1C=NCN1N(CCNC(=O)N1CC2CC=CCC2C1)C(=O)c1cccnc1,0.7737867314010074,0.6236559139784946,849,0.12195059902511862
CNC(=O)N1CC2CC=C(N3CCN=C3C)CC2C1,0.7737397505125388,0.2604166666666667,284,0.12190361813665007
C=C1N=C=NN1N(CCNC(=O)c1cccnc1)C(=O)N1CC2CC=CCC2C1,0.7736911262491997,0.6236559139784946,152,0.12185499387331089
CC1COC(N(CCNC(=O)N2CC3CC=CCC3C2)C(=O)c2cccnc2)C1,0.7736790313537002,0.6236559139784946,702,0.12184289897781142
O=C(NCCNC(=O)N1CC2CC=C(C3=NO3)CC2C1)c1cccnc1,0.7736431223946494,0.6904761904761905,187,0.12180699001876061
CC(=O)CN(CCNC(=O)N1CC2CC=CCC2C1)C(=O)c1cccnc1,0.7732021223670597,0.6744186046511628,1252,0.12136598999117088
CC(=O)CN(CCNC(=O)N1CC2CC=CCC2C1)C(=O)c1cccnc1,0.7732021223670597,0.6744186046511628,1181,0.12136598999117088
CC(=O)CN(CCNC(=O)N1CC2CC=CCC2C1)C(=O)c1cccnc1,0.7732021223670597,0.6744186046511628,482,0.12136598999117088
CC(=O)CN(CCNC(=O)c1cccnc1)C(=O)N1CC2CC=CCC2C1,0.7732021223670595,0.6744186046511628,1782,0.12136598999117076
CC(=O)CN(CCNC(=O)c1cccnc1)C(=O)N1CC2CC=CCC2C1,0.7732021223670595,0.6744186046511628,1549,0.12136598999117076
NCCNC(=O)N1CC2CC=CC(C=C3CCC3)C2C1,0.7727785967601463,0.3191489361702128,1453,0.12094246438425749
C=C1C=CCCN1C1C=CCC2CN(C(=O)NCCN)CC21,0.7727539821475126,0.3402061855670103,1476,0.12091784977162379
Cc1c(C(CNC(=O)c2cccnc2)NC(=O)N2CC3CC=CCC3C2)c1=O,0.7727203536258933,0.6590909090909091,954,0.12088422125000453
O=C(NCCN(C(=O)c1cccnc1)c1cnncn1)N1CC2CC=CCC2C1,0.7726395906607257,0.6170212765957447,502,0.12080345828483696
C=C1COC=C1CC1C=CCC2CN(C(N)=O)CC12,0.7725032210845099,0.23469387755102042,1063,0.12066708870862108
CCNC(=O)N1CC2CC=CCC2(C=C2CCC=N2)C1,0.7724930238888091,0.25,1944,0.12065689151292036
CNCC(C)N(C)C(=O)N1CC2CC=CCC2C1,0.7724290368633394,0.36046511627906974,228,0.12059290448745064
C=C1OC2CC2N1C1=CCC2CN(C(N)=O)CC2C1,0.7721791899872213,0.21,1047,0.12034305761133257
C=C1CCSC(C)N1C1C=CCC2CN(C(=O)NCCN)CC21,0.7720800626615106,0.29411764705882354,1458,0.12024393028562186
CCN(C(=O)N1CC2CC=CCC2C1)C1=CN=NC1=N,0.7716391965183209,0.3626373626373626,1999,0.11980306414243214
CC1=NC(C2=CCC3CN(C(N)=O)CC3C2)=CC1C,0.7716077765336676,0.23711340206185566,1077,0.11977164415777886
NC(=O)N1CC2CC=C(C=C3CCCO3)CC2C1,0.7715786292337711,0.21428571428571427,1066,0.1197424968578823
CC1(C2C3CC=CCC3CN2C(=O)NCCN)C=NCC1,0.7713745563020215,0.30927835051546393,1409,0.11953842392613268
C=C1CCCC(CC2C=CCC3CN(C(N)=O)CC23)C1,0.771371835301142,0.21568627450980393,1036,0.11953570292525317
O=C(NCCNC(=O)N1CC2CC=C(c3ccccc3)CC2C1)c1cccnc1,0.7711355726875374,0.6344086021505376,937,0.11929944031164863
O=C(NCCNC(=O)N1CC2CC=C(c3ccccc3)CC2C1)c1cccnc1,0.7711355726875374,0.6344086021505376,621,0.11929944031164863
O=C(NCCNC(=O)N1CC2CC=C(c3ccccc3)CC2C1)c1cccnc1,0.7711355726875374,0.6344086021505376,814,0.11929944031164863
CCN(C(=O)N1CC2CC=CCC2C1)C1CCC(N)S1(=O)=O,0.771131861556561,0.31958762886597936,1962,0.11929572918067222
CCNC(=O)N1CC2CC=C(NC(C)=O)CC2C1,0.7711197364425205,0.36046511627906974,1978,0.11928360406663174
CCNC(=O)N1CC2CC=C(NC(C)=O)CC2C1,0.7711197364425205,0.36046511627906974,1993,0.11928360406663174
CCNC(=O)N1CC2CC=C(NC(C)=O)CC2C1,0.7711197364425205,0.36046511627906974,1993,0.11928360406663174
CC1=CN(N(CCNC(=O)c2cccnc2)C(=O)N2CC3CC=CCC3C2)CO1,0.77100291319897,0.6236559139784946,1597,0.11916678082308119
O=C(NCCNC(=O)N1CC2CC=C(n3ccnc3)CC2C1)c1cccnc1,0.7709620548846503,0.6555555555555556,1510,0.11912592250876153
O=C(NCCNC(=O)N1CC2CC=C(n3ccnc3)CC2C1)c1cccnc1,0.7709620548846503,0.6555555555555556,1506,0.11912592250876153
CNC(=O)N1CC2CC=C(N=C3CN=NC=N3)CC2C1,0.770906813628498,0.26262626262626265,231,0.11907068125260922
C=C1C=CC(C(C)NC(=O)N2CC3CC=CCC3C2)=N1,0.7705793459717218,0.4090909090909091,1976,0.11874321359583306
C=C1C=C=CN1C1=CCC2CN(C(=O)NCCN)CC2C1,0.7705415673570805,0.3368421052631579,1500,0.11870543498119168
O=C(NCCNC(=O)N1CC2CC=C(N3CCC3)CC2C1)c1cccnc1,0.7704743737587181,0.6666666666666666,407,0.1186382413828293
O=C(NC(CNC(=O)N1CC2CC=CCC2C1)c1ccccc1)c1cccnc1,0.7704153032529367,0.6170212765957447,127,0.11857917087704795
O=C(NCC(NC(=O)N1CC2CC=CCC2C1)c1ccccc1)c1cccnc1,0.7704153032529367,0.6170212765957447,136,0.11857917087704795
O=C(NCC(NC(=O)N1CC2CC=CCC2C1)c1ccccc1)c1cccnc1,0.7704153032529367,0.6170212765957447,1738,0.11857917087704795
O=C(NCC(NC(=O)N1CC2CC=CCC2C1)c1ccccc1)c1cccnc1,0.7704153032529367,0.6170212765957447,512,0.11857917087704795
CCNC(=O)N1CC2CC=CC(C=C3CC4CC34)C2C1,0.7702865390706726,0.28865979381443296,1947,0.1184504066947838
CC1=NOCC(C2C3CC=CCC3CN2C(=O)NCCN)=C1,0.7702269878584801,0.31313131313131315,1482,0.11839085548259132
O=C(NCCN(C(=O)c1cccnc1)C1=NCCCS1)N1CC2CC=CCC2C1,0.7700154701446792,0.6170212765957447,933,0.11817933776879042
CNC(=O)N1CC2CC=CCC2C1c1ccccc1,0.7697498320753363,0.3118279569892473,230,0.11791369969944754
CNC(=O)N1CC2CC=CC(c3ccccc3)C2C1,0.7696622813684398,0.3118279569892473,217,0.11782614899255106
CNC(=O)N1CC2CC=CCC2(c2ccccc2)C1,0.7694569971912691,0.2708333333333333,224,0.11762086481538037
NCCN(C(=O)N1CC2CC=CCC2C1)C1=CC1,0.7692891560844395,0.38823529411764707,1417,0.11745302370855071
CCNC(=O)N1CC2CC=CC(C(C)(CN)C(C)=O)C2C1,0.7692311915286464,0.30526315789473685,1992,0.11739505915275761
N=C1C2=CC(CN1CCNC(=O)N1CC3CC=CCC3C1)OC2,0.769179971744669,0.425531914893617,1952,0.11734383936878023
O=C(NCC(NC(=O)N1CC2CC=CCC2C1)C1CCCC1)c1cccnc1,0.7690746895566475,0.6373626373626373,136,0.1172385571807587
O=C(NC(CNC(=O)N1CC2CC=CCC2C1)C1=CN=CC1)c1cccnc1,0.7687544546631305,0.6373626373626373,523,0.11691832228724175
NC(=O)N1CC2CC=C(n3ccnn3)CC2C1,0.7686426915724761,0.27472527472527475,1007,0.11680655919658733
N=C1SCC2=C(C3=CCC4CN(C(N)=O)CC4C3)C12,0.767947277830909,0.21,1077,0.11611114545502021
CNC(=O)N1CC2CC=C(N3CCC(C)C3=N)CC2C1,0.767870873822811,0.24242424242424243,236,0.11603474144692227
NC(=O)N1CC2CC=CCC2C1c1ccncc1,0.767763273978154,0.32222222222222224,1017,0.11592714160226525
CCNC(=O)N1CC2CC=CC(N=C3CCC=N3)C2C1,0.7676704496314839,0.3020833333333333,1950,0.11583431725559512
CC1CCON1OC(=O)NCCNC(=O)c1cccnc1,0.767275407972401,0.47674418604651164,1837,0.11543927559651224
CC(=O)C1=CCC2CN(C(=O)NCCN)CC2C1,0.7671921188119962,0.39285714285714285,1410,0.11535598643610745
O=C(NCCNC(=O)N1OCC2CC21)c1cccnc1,0.7671528358229412,0.5625,1810,0.11531670344705247
O=C(NCC(NC(=O)N1CC2CC=CCC2C1)c1ccncc1)c1cccnc1,0.7671322357024195,0.6170212765957447,805,0.11529610332653073
