SMILES,Reward,Step,Sim,Imp
CC(CC1CO1)[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.09819984906823,97,0.7311827956989247,-0.9875662377171643
CC(N=O)[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.10515044021895,24,0.7613636363636364,-0.9945168288678836
CC(N=O)[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.10515044021895,15,0.7613636363636364,-0.9945168288678836
CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(ccc(C4=NCC=N4)c3c1=O)CC2,-18.113642686666687,26,0.6836734693877551,-1.003009075315621
CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)C(N(O)S)C2,-18.117274810957177,70,0.7065217391304348,-1.0066411996061113
CC[C@H]1c2ccc(N3C(O)CCSC3C)n2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.12437681403506,56,0.6074766355140186,-1.0137432026839939
CC[C@H]1c2cc(N3CNC(C)CSC3)cn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.129240575258937,54,0.616822429906542,-1.018606963907871
CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2C1=CCc2nncn21,-18.130243507607737,16,0.6111111111111112,-1.0196098962566715
NCC=CNCCC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.132158865570688,28,0.7142857142857143,-1.0215252542196218
CC[C@H]1c2cccn2CC(ON2CCCS2)N1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.159197180359275,7,0.6633663366336634,-1.0485635690082091
C=C1CC2CC23C(C1)C3(C)C(C)[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.17899457409726,81,0.6036036036036037,-1.068360962746194
CC[C@H]1c2c(C3=NN3)ccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.21397945248404,168,0.717391304347826,-1.103345841132974
CC(C=O)[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.22147318887343,24,0.7613636363636364,-1.1108395775223627
CC[C@H]1c2cccn2CC(C2OCCS2)N1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.232194551587877,49,0.6666666666666666,-1.1215609402368116
CC[C@H]1c2cccn2C(N=S=S)CN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.240556565684642,100,0.6989247311827957,-1.1299229543335763
CC(NN1CCCCS1)[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.25872167908907,61,0.6442307692307693,-1.148088067738005
CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)C(C1=NC(C)=C=N1)C2,-18.26449776823864,35,0.6372549019607843,-1.1538641568875754
CC(Cn1os1)[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.270956628149566,61,0.7311827956989247,-1.1603230167985004
CC(c1ncon1)[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.288694245370987,15,0.6836734693877551,-1.1780606340199213
O=CC1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.295781291163156,33,0.7857142857142857,-1.18514767981209
CC[C@H]1c2cccn2CC(NC(C)=O)N1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.31329552129641,80,0.6842105263157895,-1.2026619099453448
CC[C@H]1c2cccn2CC(NC(C)=O)N1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.31329552129641,80,0.6842105263157895,-1.2026619099453448
CC(=O)NC1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.317365934641685,99,0.7613636363636364,-1.2067323232906197
CC(=O)NC1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.317365934641685,99,0.7613636363636364,-1.2067323232906197
NC(=O)C[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.33372629322377,40,0.8235294117647058,-1.2230926818727035
CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cc(C4=NC5CC4C5)cc3c1=O)CC2,-18.336914056863577,1,0.6534653465346535,-1.2262804455125114
CC[C@H]1c2cccn2CC(N2CC3CSCC3C2)N1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.348345588422376,30,0.6111111111111112,-1.23771197707131
CC1=NC(=O)N(C[C@H]2c3cccn3CCN2C(=O)c2cn3c4c(cccc4c2=O)CC3)CO1,-18.349072875453302,11,0.7171717171717171,-1.2384392641022366
CC[C@H]1c2cc(NC3CCOO3)cn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.355435918825467,71,0.6470588235294118,-1.2448023074744015
O=C(c1cn2c3c(cccc3c1=O)CC2)N1CCn2cccc2[C@@H]1CC=C1N=C2N=C(C3=NS3)C2=N1,-18.36127376974016,58,0.6363636363636364,-1.2506401583890927
O=C(c1cn2c3c(cccc3c1=O)CC2)N1CCn2cccc2C1N1CCC2CC21,-18.364704335769517,50,0.6804123711340206,-1.254070724418451
N=NNC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.373316199742803,77,0.813953488372093,-1.262682588391737
CC[C@H]1c2c(N=C3OCOC3=O)ccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.375022689289196,169,0.6346153846153846,-1.2643890779381302
CC[C@@]1(NN=N)c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.382857730099555,87,0.6458333333333334,-1.2722241187484897
O=C(c1cn2c3c(cccc3c1=O)CC2)N1CCn2cccc2[C@@H]1CCN=C1CC2=C=C(C2)S1,-18.3880717006506,62,0.6730769230769231,-1.2774380892995332
CC[C@H]1c2cccn2C([SH]2(=N)SCCC2=O)CN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.390300112688,100,0.6407766990291263,-1.2796665013369335
O=C(c1cn2c3c(cccc3c1=O)CC2)N1CCn2cccc2C1C1COOC1,-18.41968366044868,33,0.7021276595744681,-1.309050049097614
N=NNC1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.44970946691033,66,0.7586206896551724,-1.3390758555592654
CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)C(NC(N)=O)C2,-18.44996838140697,86,0.6842105263157895,-1.3393347700559026
CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(ccc(N4N=C=CC4=N)c3c1=O)CC2,-18.456860780794912,90,0.67,-1.3462271694438463
CC[C@H]1c2cccn2C(C(N)=O)CN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.465154695887517,46,0.7065217391304348,-1.3545210845364508
O=C(c1cn2c3c(cccc3c1=O)CC2)N1CCn2cccc2[C@@H]1CC1=NC2=CC=CCN2CN1,-18.468126447031874,20,0.6481481481481481,-1.3574928356808087
CC[C@H]1c2c(-c3nc4nc(=N)nc3-4)ccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.530290511733313,168,0.616822429906542,-1.4196569003822468
CC[C@H]1c2c(N3CN=CN3)ccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.532373714795963,123,0.6836734693877551,-1.4217401034448969
O=C1CCOC1C1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.582537131138334,33,0.6875,-1.4719035197872685
O=C1N=C(N=c2cc2)C1=CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.60579733315878,58,0.660377358490566,-1.4951637218077138
O=C(c1cn2c3c(cccc3c1=O)CC2)N1CCn2cccc2[C@@H]1CCC1N2CCCN12,-18.644803197201256,28,0.7070707070707071,-1.53416958585019
CC[C@@]1(C(N)=O)c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.653860241088864,43,0.6526315789473685,-1.5432266297377986
CC[C@H]1c2cccn2C(C2=[SH]N2)CN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.674873501839578,63,0.6989247311827957,-1.564239890488512
CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cc(N4NNN5CC=CC=C54)cc3c1=O)CC2,-18.685732603071834,22,0.6090909090909091,-1.5750989917207683
CC[C@H]1c2cccn2C(NCOC=NC)CN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.689289090879168,46,0.6372549019607843,-1.578655479528102
CC[C@H]1c2c(N3NC4=CC=CC5C4C53)ccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.714798199086413,8,0.6090909090909091,-1.6041645877353474
CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(ccc(CC4=NC5=NN5N=N4)c3c1=O)CC2,-18.769177781405915,75,0.6111111111111112,-1.6585441700548493
CC[C@H]1c2c(C3=C4CC(OC4=O)S3)ccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.812645372681942,170,0.616822429906542,-1.7020117613308763
CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cc(C4POC5=C4N5S4=CC4)cc3c1=O)CC2,-18.818194654100054,38,0.6146788990825688,-1.7075610427489885
CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2[SH](=O)=O,-18.822612411337506,51,0.7065217391304348,-1.71197879998644
CC(C1=[SH]N1)[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.83627826938122,61,0.7362637362637363,-1.7256446580301557
CC(CSC1OC1N)[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.91622950232283,97,0.6938775510204082,-1.805595890971766
NC1=CC=NCN1C1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-18.92839649688493,9,0.6666666666666666,-1.8177628855338632
CC(C1=C2C3C(=N)OC1C23)[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-19.023099833939124,97,0.6320754716981132,-1.9124662225880584
N=C1C2=CC3=CC=CC3C(=N2)N1CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-19.041542738872558,62,0.603448275862069,-1.9309091275214918
CC[C@H]1c2c(-c3cnn(-n4[nH][nH]4)n3)ccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-19.04600797805962,37,0.6320754716981132,-1.9353743667085546
CC[C@H]1c2cccn2CCN1C(=O)c1c(N2NC3C4=C(O2)C43)n2c3c(cccc3c1=O)CC2,-19.089732664242444,18,0.6037735849056604,-1.979099052891378
C=[SH]1(C2CN(C(=O)c3cn4c5c(cccc5c3=O)CC4)[C@@H](CC)c3cccn32)OC2N=C21,-19.090174993738298,63,0.6372549019607843,-1.9795413823872323
CC[C@H]1c2cccn2C(NC2=S3C=CCN23)CN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-19.11419696924458,63,0.6285714285714286,-2.0035633578935155
C=C1C(=O)C2[SH]=CN(c3ccc4c(=O)c(C(=O)N5CCn6cccc6[C@@H]5CC)cn5c4c3CC5)C12,-19.12319620266595,78,0.6203703703703703,-2.012562591314886
O=C(c1cn2c3c(cccc3c1=O)CC2)N1CCn2cccc2[C@@H]1CN1CNC2=CN=NC2C1,-19.170535267055516,11,0.6666666666666666,-2.0599016557044507
CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(ccc(C4=C5N6CC=C(C6)N45)c3c1=O)CC2,-19.201416083790928,26,0.6261682242990654,-2.0907824724398623
C=c1onc2c1=C2C(C)[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-19.237914077627394,97,0.6504854368932039,-2.1272804662763285
O=C(c1cn2c3c(cccc3c1=O)CC2)N1CCn2cccc2[C@@H]1CCC1=NC2C(C1)C(=O)n1on12,-19.334412376513786,28,0.6363636363636364,-2.22377876516272
CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2N1C=[SH]C2=CC1=N2,-19.337809271715503,29,0.6190476190476191,-2.2271756603644377
CC([C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2)N1CC(=O)NN=N1,-19.365579736140518,15,0.6504854368932039,-2.254946124789452
CC[C@H]1c2cccn2C([SH]2(C)=Nc3nc2c[nH]3)CN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-19.460704148777733,100,0.6018518518518519,-2.3500705374266673
CC[C@H]1c2cccn2CCN1C(=O)c1cn2c3c(cccc3c1=O)C([SH]13COCC1C1OC13)C2,-19.526154533336996,52,0.6111111111111112,-2.41552092198593
O=C(c1cn2c3c(cccc3c1=O)CC2)N1CCn2cccc2[C@@H]1CCC12C3CCOC31C1C3OC312,-20.283210317009665,28,0.6306306306306306,-3.1725767056585994
CC[C@H]1c2ccc(N3CC45CC4[SH]3O5)n2CCN1C(=O)c1cn2c3c(cccc3c1=O)CC2,-20.443855761665628,23,0.6132075471698113,-3.333222150314562
O=C(c1cn2c3c(cccc3c1=O)CC2)N1CCn2cccc2[C@@H]1CN1C2=NC3CNNC31CCC2,-21.21291698567569,20,0.6306306306306306,-4.1022833743246245
